índice_producto,precio,talla,color,color_agrupado,precio_normalizado,precio_formateado,cluster
1378,58950.0,39,Blanco,Otro,-0.5001980934477948,COP 58.950,0
1379,77935.0,39,Blanco,Otro,-0.32575566163742603,COP 77.935,0
1380,157235.0,39,Café,Otro,0.40288720602453026,COP 157.235,1
1381,157235.0,39,Negro,Otro,0.40288720602453026,COP 157.235,1
1382,67450.0,39,Blanco,Otro,-0.42209639893169604,COP 67.450,0
1383,172185.0,39,Canela,Otro,0.5402543040263745,COP 172.185,1
1384,172185.0,39,Negro,Otro,0.5402543040263745,COP 172.185,1
1385,122950.0,39,Canela,Otro,0.08786172408518385,COP 122.950,0
1386,66950.0,39,Blanco,Otro,-0.42669061625617244,COP 66.950,0
1387,77935.0,39,Palo de Rosa,Otro,-0.32575566163742603,COP 77.935,0
1388,175435.0,39,Canela,Otro,0.570116716635471,COP 175.435,1
1389,175435.0,39,Negro,Otro,0.570116716635471,COP 175.435,1
1390,194935.0,39,Canela,Otro,0.7492911922900505,COP 194.935,1
1391,194935.0,39,Negro,Otro,0.7492911922900505,COP 194.935,1
1392,220935.0,39,Marrón,Otro,0.988190493162823,COP 220.935,1
1393,220935.0,39,Negro,Otro,0.988190493162823,COP 220.935,1
1394,81950.0,39,Blanco,Otro,-0.28886409652188055,COP 81.950,0
1395,116950.0,39,Chocolate,Otro,0.032731116191467104,COP 116.950,0
1396,116950.0,39,Negro,Otro,0.032731116191467104,COP 116.950,0
1397,79235.0,39,Turquesa,Otro,-0.3138106965937874,COP 79.235,0
1398,104950.0,39,Café Mocca,Otro,-0.07753009959596639,COP 104.950,0
1399,104950.0,39,Negro,Otro,-0.07753009959596639,COP 104.950,0
1400,167635.0,39,Canela,Otro,0.4984469263736393,COP 167.635,1
1401,167635.0,39,Negro,Otro,0.4984469263736393,COP 167.635,1
1402,132450.0,39,Beige,Otro,0.17515185325023536,COP 132.450,0
1403,132450.0,39,Negro,Otro,0.17515185325023536,COP 132.450,0
1404,374985.0,39,Gris Oscuro,Otro,2.4036688508340003,COP 374.985,1
1405,59925.0,39,Blanco,Otro,-0.4912393696650658,COP 59.925,0
1406,166335.0,39,Café Mocca,Otro,0.4865019613300007,COP 166.335,1
1407,166335.0,39,Negro,Otro,0.4865019613300007,COP 166.335,1
1408,180635.0,39,Chocolate,Otro,0.6178965768100256,COP 180.635,1
1409,180635.0,39,Azul Prusia,Otro,0.6178965768100256,COP 180.635,1
1410,180635.0,39,Chocolate,Otro,0.6178965768100256,COP 180.635,1
1411,180635.0,39,Azul Prusia,Otro,0.6178965768100256,COP 180.635,1
1412,67950.0,39,Blanco,Otro,-0.41750218160721964,COP 67.950,0
1413,239900.0,39,Chocolate,Otro,1.1624491562802126,COP 239.900,1
1414,239900.0,39,Negro,Otro,1.1624491562802126,COP 239.900,1
1415,134950.0,39,Beige,Otro,0.19812293987261734,COP 134.950,0
1416,181935.0,39,Negro,Otro,0.6298415418536643,COP 181.935,1
1417,142935.0,39,Habano,Otro,0.27149259054450536,COP 142.935,0
1418,188435.0,39,Negro,Otro,0.6895663670718574,COP 188.435,1
1419,142935.0,39,Habano,Otro,0.27149259054450536,COP 142.935,0
1420,97435.0,39,Blanco,Otro,-0.1465811859828466,COP 97.435,0
1421,219900.0,39,Beige,Otro,0.9786804633011569,COP 219.900,1
1422,169900.0,39,Blanco,Otro,0.5192587308535174,COP 169.900,1
1423,209900.0,39,Beige,Otro,0.886796116811629,COP 209.900,1
1424,219900.0,39,Habano,Otro,0.9786804633011569,COP 219.900,1
1425,97435.0,39,Blanco,Otro,-0.1465811859828466,COP 97.435,0
1426,129935.0,39,Negro,Otro,0.15204294010811908,COP 129.935,0
1427,162435.0,39,Gris Perla,Otro,0.4506670661990848,COP 162.435,1
1428,201435.0,39,Café Mocca,Otro,0.8090160175082436,COP 201.435,1
1429,112425.0,39,Khaki,Otro,-0.008846550595044276,COP 112.425,0
1430,112425.0,39,Turquesa,Otro,-0.008846550595044276,COP 112.425,0
1431,174950.0,39,Negro,Otro,0.565660325830729,COP 174.950,1
1432,240435.0,39,Negro,Otro,1.1673649688174024,COP 240.435,1
1433,229900.0,39,Arena,Otro,1.0705648097906848,COP 229.900,1
1434,109900.0,39,Rosa Claro,Otro,-0.03204734808365007,COP 109.900,0
1435,142425.0,39,Marrón,Otro,0.26680648887353947,COP 142.425,0
1436,219900.0,39,Blanco,Otro,0.9786804633011569,COP 219.900,1
1437,161415.0,39,Negro,Otro,0.44129486285715297,COP 161.415,1
1438,209900.0,39,Palo de Rosa,Otro,0.886796116811629,COP 209.900,1
1439,199900.0,39,Negro,Otro,0.7949117703221011,COP 199.900,1
1440,103935.0,39,Gris Ceniza,Otro,-0.08685636076465347,COP 103.935,0
1441,149900.0,39,Blanco,Otro,0.3354900378744616,COP 149.900,1
1442,219900.0,39,Marrón,Otro,0.9786804633011569,COP 219.900,1
1443,299900.0,39,Blanco,Otro,1.71375523521738,COP 299.900,1
1444,110415.0,39,Avellana,Otro,-0.027315304239439384,COP 110.415,0
1445,71435.0,39,Palo de Rosa,Otro,-0.38548048685561914,COP 71.435,0
1446,201435.0,39,Abeto,Otro,0.8090160175082436,COP 201.435,1
1447,110415.0,39,Hueso,Otro,-0.027315304239439384,COP 110.415,0
1448,152915.0,39,Menta,Otro,0.3631931683410542,COP 152.915,1
1449,189900.0,39,Beige,Otro,0.7030274238325732,COP 189.900,1
1450,101915.0,39,Hueso,Otro,-0.1054169987555381,COP 101.915,0
1451,199900.0,39,Negro,Otro,0.7949117703221011,COP 199.900,1
1452,329900.0,39,Marrón,Otro,1.9894082746859638,COP 329.900,1
1453,175435.0,39,Chocolate,Otro,0.570116716635471,COP 175.435,1
1454,199900.0,39,Khaki,Otro,0.7949117703221011,COP 199.900,1
1455,149900.0,39,Khaki,Otro,0.3354900378744616,COP 149.900,1
1456,199900.0,39,Negro,Otro,0.7949117703221011,COP 199.900,1
1457,150000.0,39,Beige,Otro,0.3364088813393568,COP 150.000,1
1458,132000.0,39,Plateado,Otro,0.1710170576582066,COP 132.000,0
1459,189900.0,39,Negro,Otro,0.7030274238325732,COP 189.900,1
1460,219900.0,39,Gris Granito,Otro,0.9786804633011569,COP 219.900,1
1461,229900.0,39,Beige,Otro,1.0705648097906848,COP 229.900,1
1462,299900.0,39,Negro,Otro,1.71375523521738,COP 299.900,1
1463,101940.0,39,Gris Claro,Otro,-0.10518728788931428,COP 101.940,0
1464,120000.0,39,Azul Prusia,Otro,0.06075584187077312,COP 120.000,0
1465,168000.0,39,Tabaco,Otro,0.5018007050205071,COP 168.000,1
1466,219900.0,39,Negro,Otro,0.9786804633011569,COP 219.900,1
1467,209900.0,39,Negro,Otro,0.886796116811629,COP 209.900,1
1468,199900.0,39,Negro,Otro,0.7949117703221011,COP 199.900,1
1469,209900.0,39,Canela,Otro,0.886796116811629,COP 209.900,1
1470,101915.0,39,Carmesí,Otro,-0.1054169987555381,COP 101.915,0
1471,503035.0,39,Gris Oscuro,Otro,3.580247907632405,COP 503.035,1
1472,474675.0,39,Azul Marino,Otro,3.319663900988104,COP 474.675,1
1473,227900.0,39,Chocolate,Otro,1.0521879404927792,COP 227.900,1
1474,227900.0,39,Negro,Otro,1.0521879404927792,COP 227.900,1
1475,175435.0,39,Chocolate,Otro,0.570116716635471,COP 175.435,1
1476,175435.0,39,Negro,Otro,0.570116716635471,COP 175.435,1
1477,271900.0,39,Canela,Otro,1.4564790650467019,COP 271.900,1
1478,271900.0,39,Negro,Otro,1.4564790650467019,COP 271.900,1
1479,421135.0,39,Azul Prusia,Otro,2.8277151098831714,COP 421.135,1
1480,269900.0,39,Navy,Otro,1.4381021957487963,COP 269.900,1
1481,269900.0,39,Negro,Otro,1.4381021957487963,COP 269.900,1
1482,281900.0,39,Canela,Otro,1.5483634115362297,COP 281.900,1
1483,281900.0,39,Negro,Otro,1.5483634115362297,COP 281.900,1
1484,139900.0,39,Blanco,Otro,0.24360569138493365,COP 139.900,0
1485,149900.0,39,Negro,Otro,0.3354900378744616,COP 149.900,1
1486,149900.0,39,Blanco,Otro,0.3354900378744616,COP 149.900,1
1487,139900.0,39,Negro,Otro,0.24360569138493365,COP 139.900,0
1488,219900.0,39,Café Oscuro,Otro,0.9786804633011569,COP 219.900,1
1489,55185.0,39,Turquesa,Otro,-0.534792549901102,COP 55.185,0
1490,239900.0,39,Chocolate,Otro,1.1624491562802126,COP 239.900,1
1491,239900.0,39,Negro,Otro,1.1624491562802126,COP 239.900,1
1492,199900.0,39,Azul Marino,Otro,0.7949117703221011,COP 199.900,1
1493,104925.0,39,Menta,Otro,-0.0777598104621902,COP 104.925,0
1494,254900.0,39,Azul Prusia,Otro,1.3002756760145044,COP 254.900,1
1495,254900.0,39,Ganache,Otro,1.3002756760145044,COP 254.900,1
1496,254900.0,39,Azul Marino,Otro,1.3002756760145044,COP 254.900,1
1497,254900.0,39,Canela,Otro,1.3002756760145044,COP 254.900,1
1498,291900.0,39,Ganache,Otro,1.6402477580257577,COP 291.900,1
1499,291900.0,39,Negro,Otro,1.6402477580257577,COP 291.900,1
1500,174900.0,39,Blanco,Otro,0.5652009040982813,COP 174.900,1
1501,240900.0,39,Café,Otro,1.1716375909291654,COP 240.900,1
1502,240900.0,39,Negro,Otro,1.1716375909291654,COP 240.900,1
1503,269900.0,39,Azul Prusia,Otro,1.4381021957487963,COP 269.900,1
1504,269900.0,39,Ganache,Otro,1.4381021957487963,COP 269.900,1
1505,283900.0,39,Chocolate,Otro,1.5667402808341353,COP 283.900,1
1506,283900.0,39,Gris Granito,Otro,1.5667402808341353,COP 283.900,1
1507,283900.0,39,Negro,Otro,1.5667402808341353,COP 283.900,1
1508,254900.0,39,Ganache,Otro,1.3002756760145044,COP 254.900,1
1509,254900.0,39,Negro,Otro,1.3002756760145044,COP 254.900,1
1510,899900.0,39,Gris Granito,Otro,7.226816024589055,COP 899.900,2
1511,239900.0,39,Canela,Otro,1.1624491562802126,COP 239.900,1
1512,239900.0,39,Negro,Otro,1.1624491562802126,COP 239.900,1
1513,116450.0,39,Azul Prusia,Otro,0.02813689886699071,COP 116.450,0
1514,116450.0,39,Café,Otro,0.02813689886699071,COP 116.450,0
1515,129900.0,39,Turquesa,Otro,0.15172134489540573,COP 129.900,0
1516,129900.0,39,Blanco,Otro,0.15172134489540573,COP 129.900,0
1517,87900.0,39,Blanco,Otro,-0.23419291036061146,COP 87.900,0
1518,270900.0,39,Chocolate,Otro,1.447290630397749,COP 270.900,1
1519,270900.0,39,Ganache,Otro,1.447290630397749,COP 270.900,1
1520,270900.0,39,Azul Marino,Otro,1.447290630397749,COP 270.900,1
1521,254900.0,39,Abeto,Otro,1.3002756760145044,COP 254.900,1
1522,254900.0,39,Ganache,Otro,1.3002756760145044,COP 254.900,1
1523,370450.0,39,Taupe,Otro,2.3619992997009995,COP 370.450,1
1524,174785.0,39,Negro,Otro,0.5641442341136518,COP 174.785,1
1525,240900.0,39,Chocolate,Otro,1.1716375909291654,COP 240.900,1
1526,240900.0,39,Negro,Otro,1.1716375909291654,COP 240.900,1
1527,168935.0,39,Vinotinto,Otro,0.5103918914172779,COP 168.935,1
1528,168935.0,39,Ganache,Otro,0.5103918914172779,COP 168.935,1
1529,168935.0,39,Negro,Otro,0.5103918914172779,COP 168.935,1
1530,268900.0,39,Ganache,Otro,1.4289137610998435,COP 268.900,1
1531,268900.0,39,Negro,Otro,1.4289137610998435,COP 268.900,1
1532,139900.0,39,Blanco,Otro,0.24360569138493365,COP 139.900,0
1533,254900.0,39,Azul Prusia,Otro,1.3002756760145044,COP 254.900,1
1534,254900.0,39,Ganache,Otro,1.3002756760145044,COP 254.900,1
1535,254900.0,39,Azul Marino,Otro,1.3002756760145044,COP 254.900,1
1536,254900.0,39,Canela,Otro,1.3002756760145044,COP 254.900,1
1537,104925.0,39,Blanco,Otro,-0.0777598104621902,COP 104.925,0
1538,93415.0,39,Negro,Otro,-0.18351869327163683,COP 93.415,0
1539,159900.0,39,Negro,Otro,0.42737438436398945,COP 159.900,1
1540,274900.0,39,Blanco,Otro,1.4840443689935603,COP 274.900,1
1541,129900.0,39,Turquesa,Otro,0.15172134489540573,COP 129.900,0
1542,129900.0,39,Blanco,Otro,0.15172134489540573,COP 129.900,0
1543,269900.0,39,Canela,Otro,1.4381021957487963,COP 269.900,1
1544,74900.0,39,Blanco,Otro,-0.35364256079699774,COP 74.900,0
1545,249900.0,39,Azul Prusia,Otro,1.2543335027697404,COP 249.900,1
1546,87900.0,39,Gris Grafito,Otro,-0.23419291036061146,COP 87.900,0
1547,227900.0,39,Chocolate,Otro,1.0521879404927792,COP 227.900,1
1548,227900.0,39,Negro,Otro,1.0521879404927792,COP 227.900,1
1549,126900.0,39,Turquesa,Otro,0.12415604094854737,COP 126.900,0
1550,263900.0,39,Café,Otro,1.3829715878550797,COP 263.900,1
1551,263900.0,39,Negro,Otro,1.3829715878550797,COP 263.900,1
1552,259900.0,39,Café,Otro,1.3462178492592685,COP 259.900,1
1553,259900.0,39,Negro,Otro,1.3462178492592685,COP 259.900,1
1554,254900.0,39,Abeto,Otro,1.3002756760145044,COP 254.900,1
1555,254900.0,39,Ganache,Otro,1.3002756760145044,COP 254.900,1
1556,789900.0,39,Arena,Otro,6.216088213204248,COP 789.900,2
1557,499900.0,39,Azul Prusia,Otro,3.551442165007938,COP 499.900,1
1558,267900.0,39,Chocolate,Otro,1.4197253264508907,COP 267.900,1
1559,267900.0,39,Negro,Otro,1.4197253264508907,COP 267.900,1
1560,139900.0,39,Menta,Otro,0.24360569138493365,COP 139.900,0
1561,259900.0,39,Gris,Otro,1.3462178492592685,COP 259.900,1
1562,249900.0,39,Azul Marino,Otro,1.2543335027697404,COP 249.900,1
1563,249900.0,39,Canela,Otro,1.2543335027697404,COP 249.900,1
1564,254900.0,39,Azul Prusia,Otro,1.3002756760145044,COP 254.900,1
1565,254900.0,39,Ganache,Otro,1.3002756760145044,COP 254.900,1
1566,289900.0,39,Canela,Otro,1.6218708887278521,COP 289.900,1
1567,149900.0,39,Blanco,Otro,0.3354900378744616,COP 149.900,1
1568,240900.0,39,Chocolate,Otro,1.1716375909291654,COP 240.900,1
1569,240900.0,39,Negro,Otro,1.1716375909291654,COP 240.900,1
1570,239900.0,39,Café,Otro,1.1624491562802126,COP 239.900,1
1571,239900.0,39,Negro,Otro,1.1624491562802126,COP 239.900,1
1572,269900.0,39,Azul Prusia,Otro,1.4381021957487963,COP 269.900,1
1573,269900.0,39,Ganache,Otro,1.4381021957487963,COP 269.900,1
1574,134900.0,39,Blanco,Otro,0.1976635181401697,COP 134.900,0
1575,254900.0,39,Ganache,Otro,1.3002756760145044,COP 254.900,1
1576,254900.0,39,Negro,Otro,1.3002756760145044,COP 254.900,1
1577,254900.0,39,Mostaza,Otro,1.3002756760145044,COP 254.900,1
1578,254900.0,39,Verde Pino,Otro,1.3002756760145044,COP 254.900,1
1579,254900.0,39,Gris,Otro,1.3002756760145044,COP 254.900,1
1580,999900.0,39,Azul Prusia,Otro,8.145659489484334,COP 999.900,2
1581,289900.0,39,Negro,Otro,1.6218708887278521,COP 289.900,1
1582,110415.0,39,Negro,Otro,-0.027315304239439384,COP 110.415,0
1583,254900.0,39,Azul Prusia,Otro,1.3002756760145044,COP 254.900,1
1584,254900.0,39,Café,Otro,1.3002756760145044,COP 254.900,1
1585,457535.0,39,Negro,Otro,3.1621741311050533,COP 457.535,1
1586,279900.0,39,Gris Granito,Otro,1.5299865422383243,COP 279.900,1
1587,264900.0,39,Marrón,Otro,1.3921600225040323,COP 264.900,1
1588,240900.0,39,Azul Prusia,Otro,1.1716375909291654,COP 240.900,1
1589,148900.0,39,Blanco,Otro,0.3263016032255088,COP 148.900,1
1590,269900.0,39,Navy,Otro,1.4381021957487963,COP 269.900,1
1591,269900.0,39,Negro,Otro,1.4381021957487963,COP 269.900,1
1592,229900.0,39,Negro,Otro,1.0705648097906848,COP 229.900,1
1593,239900.0,39,Canela,Otro,1.1624491562802126,COP 239.900,1
1594,239900.0,39,Negro,Otro,1.1624491562802126,COP 239.900,1
1595,240900.0,39,Gris Granito,Otro,1.1716375909291654,COP 240.900,1
1596,240900.0,39,Café,Otro,1.1716375909291654,COP 240.900,1
1597,254900.0,39,Azul Prusia,Otro,1.3002756760145044,COP 254.900,1
1598,254900.0,39,Ganache,Otro,1.3002756760145044,COP 254.900,1
1599,254900.0,39,Azul Prusia,Otro,1.3002756760145044,COP 254.900,1
1600,254900.0,39,Café,Otro,1.3002756760145044,COP 254.900,1
1601,1849900.0,39,Azul Marino,Otro,15.955828941094206,COP 1.849.900,2
1602,465985.0,39,Taupe,Otro,3.239816403888704,COP 465.985,1
1603,249900.0,39,Azul Marino,Otro,1.2543335027697404,COP 249.900,1
1604,249900.0,39,Canela,Otro,1.2543335027697404,COP 249.900,1
1605,240900.0,39,Gris Granito,Otro,1.1716375909291654,COP 240.900,1
1606,240900.0,39,Café,Otro,1.1716375909291654,COP 240.900,1
1607,106425.0,L,Menta,Otro,-0.06397715848876102,COP 106.425,0
1608,234675.0,L,Azul Prusia,Otro,1.1144395852394344,COP 234.675,1
1609,234675.0,L,Negro,Otro,1.1144395852394344,COP 234.675,1
1610,102000.0,L,Azul Prusia,Otro,-0.10463598181037712,COP 102.000,0
1611,72000.0,L,Carmesí,Otro,-0.38028902127896086,COP 72.000,0
1612,142500.0,L,Azul,Otro,0.2674956214722109,COP 142.500,0
1613,60000.0,L,Rosa Sachet,Otro,-0.49055023706639433,COP 60.000,0
1614,54000.0,L,Blanco,Otro,-0.545680844960111,COP 54.000,0
1615,72000.0,L,Aguamarina,Otro,-0.38028902127896086,COP 72.000,0
1616,120000.0,L,Rosa Amaranto,Otro,0.06075584187077312,COP 120.000,0
1617,97500.0,L,Azul,Otro,-0.14598393773066468,COP 97.500,0
1618,50000.0,L,Khaki,Otro,-0.5824345835559223,COP 50.000,0
1619,78000.0,L,Amarillo,Otro,-0.3251584133852441,COP 78.000,0
1620,29950.0,L,Granate,Otro,-0.7666626982674257,COP 29.950,0
1621,45435.0,L,Blanco,Otro,-0.6243797877283918,COP 45.435,0
1622,93675.0,L,Verde Enebro,Otro,-0.1811297002629091,COP 93.675,0
1623,85735.0,L,Vinotinto,Otro,-0.25408587137559424,COP 85.735,0
1624,87685.0,L,Mostaza,Otro,-0.2361684238101363,COP 87.685,0
1625,67450.0,L,Blanco,Otro,-0.42209639893169604,COP 67.450,0
1626,29940.0,L,Blanco,Otro,-0.7667545826139153,COP 29.940,0
1627,29940.0,L,Blanco,Otro,-0.7667545826139153,COP 29.940,0
1628,29940.0,L,Negro,Otro,-0.7667545826139153,COP 29.940,0
1629,110435.0,L,Escarlata,Otro,-0.02713153554646033,COP 110.435,0
1630,110435.0,L,Navy,Otro,-0.02713153554646033,COP 110.435,0
1631,33215.0,L,Negro,Otro,-0.7366624591385948,COP 33.215,0
1632,102675.0,L,Blanco,Otro,-0.09843378842233398,COP 102.675,0
1633,119925.0,L,Cereza,Otro,0.06006670927210166,COP 119.925,0
1634,90285.0,L,Taupe,Otro,-0.21227849372285906,COP 90.285,0
1635,119925.0,L,Rosa Crepé,Otro,0.06006670927210166,COP 119.925,0
1636,138675.0,L,Índigo,Otro,0.23234985893996649,COP 138.675,0
1637,104925.0,L,Blanco,Otro,-0.0777598104621902,COP 104.925,0
1638,109425.0,L,Azul Malibú,Otro,-0.03641185454190265,COP 109.425,0
1639,108675.0,L,Lila,Otro,-0.043303180528617244,COP 108.675,0
1640,112425.0,L,Gris Plata,Otro,-0.008846550595044276,COP 112.425,0
1641,105675.0,L,Azul Claro,Otro,-0.07086848447547561,COP 105.675,0
1642,107175.0,L,Gris Ceniza,Otro,-0.05708583250204643,COP 107.175,0
1643,101925.0,L,Azul Claro,Otro,-0.10532511440904858,COP 101.925,0
1644,49140.0,L,Menta,Otro,-0.5903366373540216,COP 49.140,0
1645,32450.0,L,Amarillo Zinc,Otro,-0.7436916116450437,COP 32.450,0
1646,32450.0,L,Índigo,Otro,-0.7436916116450437,COP 32.450,0
1647,59940.0,L,Beige,Otro,-0.4911015431453315,COP 59.940,0
1648,49950.0,L,Ocaso,Otro,-0.5828940052883699,COP 49.950,0
1649,49950.0,L,Azul Malibú,Otro,-0.5828940052883699,COP 49.950,0
1650,29715.0,L,Verde Oscuro,Otro,-0.7688219804099296,COP 29.715,0
1651,29715.0,L,Blanco,Otro,-0.7688219804099296,COP 29.715,0
1652,20265.0,L,Cereza,Otro,-0.8556526878425335,COP 20.265,0
1653,32450.0,L,Sangría,Otro,-0.7436916116450437,COP 32.450,0
1654,68950.0,L,Blanco,Otro,-0.40831374695826683,COP 68.950,0
1655,56940.0,L,Gris Ceniza,Otro,-0.5186668470921899,COP 56.940,0
1656,64950.0,L,Beige,Otro,-0.445067485554078,COP 64.950,0
1657,64950.0,L,Hueso,Otro,-0.445067485554078,COP 64.950,0
1658,24465.0,L,Blanco,Otro,-0.8170612623169318,COP 24.465,0
1659,20965.0,L,Rosa Sachet,Otro,-0.8492207835882665,COP 20.965,0
1660,67450.0,L,Vinotinto,Otro,-0.42209639893169604,COP 67.450,0
1661,67450.0,L,Negro,Otro,-0.42209639893169604,COP 67.450,0
1662,69950.0,L,Vinotinto,Otro,-0.3991253123093141,COP 69.950,0
1663,29950.0,L,Azul Marino,Otro,-0.7666626982674257,COP 29.950,0
1664,17450.0,L,Navy,Otro,-0.8815181313793355,COP 17.450,0
1665,17450.0,L,Gris,Otro,-0.8815181313793355,COP 17.450,0
1666,32450.0,L,Esmeralda,Otro,-0.7436916116450437,COP 32.450,0
1667,17450.0,L,Navy,Otro,-0.8815181313793355,COP 17.450,0
1668,48685.0,L,Esmeralda,Otro,-0.5945173751192951,COP 48.685,0
1669,45435.0,L,Azul Malibú,Otro,-0.6243797877283918,COP 45.435,0
1670,45435.0,L,Azul Malibú,Otro,-0.6243797877283918,COP 45.435,0
1671,38935.0,L,Blanco,Otro,-0.6841046129465849,COP 38.935,0
1672,17450.0,L,Gris,Otro,-0.8815181313793355,COP 17.450,0
1673,45435.0,L,Granate,Otro,-0.6243797877283918,COP 45.435,0
1674,51935.0,L,Negro,Otro,-0.5646549625101985,COP 51.935,0
1675,68950.0,L,Beige,Otro,-0.40831374695826683,COP 68.950,0
1676,68950.0,L,Negro,Otro,-0.40831374695826683,COP 68.950,0
1677,27450.0,L,Negro,Otro,-0.7896337848898076,COP 27.450,0
1678,93535.0,L,Navy,Otro,-0.18241608111376248,COP 93.535,0
1679,56950.0,L,Azul Prusia,Otro,-0.5185749627457004,COP 56.950,0
1680,64935.0,L,Azul Prusia,Otro,-0.4452053120738123,COP 64.935,0
1681,64935.0,L,Gris Granito,Otro,-0.4452053120738123,COP 64.935,0
1682,81185.0,L,Verde Oscuro,Otro,-0.2958932490283295,COP 81.185,0
1683,81185.0,L,Ganache,Otro,-0.2958932490283295,COP 81.185,0
1684,62950.0,L,Azul Malibú,Otro,-0.4634443548519836,COP 62.950,0
1685,45435.0,L,Granate,Otro,-0.6243797877283918,COP 45.435,0
1686,73450.0,L,Blanco,Otro,-0.36696579103797927,COP 73.450,0
1687,64950.0,L,Gris Ceniza,Otro,-0.445067485554078,COP 64.950,0
1688,48675.0,L,Azul Prusia,Otro,-0.5946092594657847,COP 48.675,0
1689,48675.0,L,Gris Granito,Otro,-0.5946092594657847,COP 48.675,0
1690,48675.0,L,Negro,Otro,-0.5946092594657847,COP 48.675,0
1691,67450.0,L,Blanco,Otro,-0.42209639893169604,COP 67.450,0
1692,97425.0,L,Hueso,Otro,-0.14667307032933613,COP 97.425,0
1693,28950.0,L,Gris Carbón,Otro,-0.7758511329163785,COP 28.950,0
1694,67425.0,L,Verde Oscuro,Otro,-0.42232610979791985,COP 67.425,0
1695,51935.0,L,Vinotinto,Otro,-0.5646549625101985,COP 51.935,0
1696,29950.0,L,Amarillo Limón,Otro,-0.7666626982674257,COP 29.950,0
1697,28950.0,L,Amarillo Zinc,Otro,-0.7758511329163785,COP 28.950,0
1698,262425.0,L,Ganache,Otro,1.3694186467478742,COP 262.425,1
1699,262425.0,L,Negro,Otro,1.3694186467478742,COP 262.425,1
1700,20965.0,L,Blanco,Otro,-0.8492207835882665,COP 20.965,0
1701,245925.0,L,Ganache,Otro,1.2178094750401531,COP 245.925,1
1702,245925.0,L,Negro,Otro,1.2178094750401531,COP 245.925,1
1703,84435.0,L,Gris Perla,Otro,-0.26603083641923286,COP 84.435,0
1704,71950.0,L,Azul Prusia,Otro,-0.3807484430114085,COP 71.950,0
1705,71940.0,L,Pistacho,Otro,-0.380840327357898,COP 71.940,0
1706,71940.0,L,Azul Prusia,Otro,-0.380840327357898,COP 71.940,0
1707,108675.0,L,Gris Oscuro,Otro,-0.043303180528617244,COP 108.675,0
1708,108675.0,L,Granate,Otro,-0.043303180528617244,COP 108.675,0
1709,108675.0,L,Navy,Otro,-0.043303180528617244,COP 108.675,0
1710,108675.0,L,Negro,Otro,-0.043303180528617244,COP 108.675,0
1711,59500.0,L,Amarillo,Otro,-0.49514445439087074,COP 59.500,0
1712,104000.0,L,Azul Claro,Otro,-0.08625911251247154,COP 104.000,0
1713,59500.0,L,Beige,Otro,-0.49514445439087074,COP 59.500,0
1714,108450.0,L,Hueso,Otro,-0.045370578324631615,COP 108.450,0
1715,32940.0,L,Negro,Otro,-0.7391892786670569,COP 32.940,0
1716,35940.0,L,Blanco,Otro,-0.7116239747201984,COP 35.940,0
1717,29940.0,L,Beige,Otro,-0.7667545826139153,COP 29.940,0
1718,59500.0,L,Beige,Otro,-0.49514445439087074,COP 59.500,0
1719,107185.0,L,Azul Prusia,Otro,-0.056993948155556896,COP 107.185,0
1720,59940.0,L,Arena,Otro,-0.4911015431453315,COP 59.940,0
1721,148785.0,L,Índigo,Otro,0.3252449332408792,COP 148.785,0
1722,148785.0,L,Gris Oscuro,Otro,0.3252449332408792,COP 148.785,0
1723,38935.0,L,Navy,Otro,-0.6841046129465849,COP 38.935,0
1724,22450.0,L,Navy,Otro,-0.8355759581345716,COP 22.450,0
1725,45435.0,L,Azul,Otro,-0.6243797877283918,COP 45.435,0
1726,49000.0,L,Naranja,Otro,-0.5916230182048751,COP 49.000,0
1727,34950.0,L,Multicolor,Otro,-0.7207205250226617,COP 34.950,0
1728,41940.0,L,Café Oscuro,Otro,-0.6564933668264817,COP 41.940,0
1729,174450.0,L,Abeto,Otro,0.5610661085062526,COP 174.450,1
1730,74925.0,L,Abeto,Otro,-0.35341284993077393,COP 74.925,0
1731,74925.0,L,Gris Grafito,Otro,-0.35341284993077393,COP 74.925,0
1732,74925.0,L,Negro,Otro,-0.35341284993077393,COP 74.925,0
1733,27900.0,L,Escarlata,Otro,-0.785498989297779,COP 27.900,0
1734,27900.0,L,Gris,Otro,-0.785498989297779,COP 27.900,0
1735,27900.0,L,Azul Prusia,Otro,-0.785498989297779,COP 27.900,0
1736,27900.0,L,Azul Marino,Otro,-0.785498989297779,COP 27.900,0
1737,27900.0,L,Negro,Otro,-0.785498989297779,COP 27.900,0
1738,42900.0,L,Azul Prusia,Otro,-0.647672469563487,COP 42.900,0
1739,42900.0,L,Negro,Otro,-0.647672469563487,COP 42.900,0
1740,54900.0,L,Khaki,Otro,-0.5374112537760536,COP 54.900,0
1741,54900.0,L,Azul Prusia,Otro,-0.5374112537760536,COP 54.900,0
1742,54900.0,L,Negro,Otro,-0.5374112537760536,COP 54.900,0
1743,54900.0,L,Khaki,Otro,-0.5374112537760536,COP 54.900,0
1744,54900.0,L,Azul Prusia,Otro,-0.5374112537760536,COP 54.900,0
1745,54900.0,L,Negro,Otro,-0.5374112537760536,COP 54.900,0
1746,21165.0,L,Negro,Otro,-0.847383096658476,COP 21.165,0
