producto_id,nombre,precio,descuento,categoria,subcategoria,color,talla
481,Medias de Compresión Graduada Formal para Hombre 30637,54900.0,0.0,HOMBRE,"Medias, Ropa Interior, Ropa",Negro,10-12
482,Polo Unicolor en Textura para Hombre 36123,84915.0,-15.0,HOMBRE,"Polos, Ropa",Abeto,L
483,Tenis para Hombre 25469,149900.0,0.0,HOMBRE,"Tenis, Zapatos","Negro, Blanco",42
485,Camisa Casual Slim Fit para Hombre 12205,59900.0,0.0,HOMBRE,"Camisas, Camisas Casuales, Ropa",Azul Prusia,L
486,Camisa Formal para Hombre Silueta Semi Slim Fit 33933,139900.0,0.0,HOMBRE,"Camisas, Ropa, Camisas Formales",Blanco,42
487,Bermuda para Hombre Composición en Lino 02853,221000.0,-15.0,HOMBRE,"Ropa, Bermudas",Azul Prusia,42
488,Jean Silueta Straight para Hombre Freedom 05209,74950.0,-50.0,HOMBRE,"Ropa, Jeans",Azul Prusia,36
489,Chaqueta Tipo Bomber en Cuero 32400,849900.0,0.0,HOMBRE,"Ropa, Chaquetas",Ganache,L
490,Zapatos Formales en Cuero para Hombre 21153,281900.0,0.0,HOMBRE,"Zapatos Formales, Zapatos","Canela, Negro",42
491,Camiseta Básica Unicolor para Hombre 12408,25415.0,-15.0,HOMBRE,"Ropa, Camisetas","Negro, Navy",L
492,Pantalón Unicolor Slim Fit para Hombre 34157,184900.0,0.0,HOMBRE,"Pantalones, Ropa, Pantalones Casuales",Negro,38
493,Jean Silueta Skinny con Lavado Gris Oscuro 37052,134900.0,0.0,HOMBRE,"Ropa, Jeans",Gris Carbón,36
494,Camisa Casual Cuadros Manga Corta para Hombre 12460,59900.0,0.0,HOMBRE,"Camisas, Camisas Casuales, Ropa",Navy,L
495,Zapato Formal Tipo Oxford con Costura en Puntera 23965,269900.0,0.0,HOMBRE,"Zapatos Formales, Zapatos","Negro, Navy",42
496,Camisa Denim Manga Larga para Hombre 33287,144900.0,0.0,HOMBRE,"Camisas, Camisas Casuales, Ropa",Aguamarina,L
497,Camisa Casual Estampada Manga Larga para Hombre 12133,38935.0,-35.0,HOMBRE,"Camisas, Camisas Casuales, Ropa",Azul Prusia,L
498,Suéter Cuello Redondo Unicolor para Hombre 35864,129900.0,0.0,HOMBRE,"Ropa, Suéteres y Cardigans",Gris Grafito,L
499,Camiseta Deportiva para Hombre 12465,29665.0,-15.0,HOMBRE,"Ropa, Camisetas","Índigo, Gris Granito",L
500,Polo Unicolor Jersey para Hombre 12441,33915.0,-15.0,HOMBRE,"Polos, Ropa",Lila,L
501,Blazer Formal en Lana para Hombre 34733,421135.0,-35.0,HOMBRE,"Ropa, Blazers",Azul Prusia,42
502,Set de Pijama Tejido Plano para Hombre 37249,149900.0,0.0,HOMBRE,"Ropa, Pijamas",Azul Prusia,L
503,Pantalón Chino Regular Unicolor para Hombre 03687,169900.0,0.0,HOMBRE,"Pantalones, Ropa, Pantalones Casuales","Negro, Navy, Habano",42
504,Pantaloneta Estampada para Hombre 35595,76415.0,-15.0,HOMBRE,"Ropa, Pantalonetas",Sandía,L
505,Jogger en Tejido de Punto para Hombre 12316,89900.0,0.0,HOMBRE,"Pantalones, Ropa, Joggers",Gris Granito,L
506,Polo Textura Bicolor para Hombre 33518,59940.0,-40.0,HOMBRE,"Polos, Ropa","Verde Malaquita, Carmesí",L
507,Polo Textura Bicolor para Hombre 33518,59940.0,-40.0,HOMBRE,"Polos, Ropa","Verde Malaquita, Carmesí",L
508,Chaleco Cuello Alto para Hombre 23611,148785.0,-35.0,HOMBRE,"Ropa, Chalecos, Chalecos Casuales","Índigo, Gris Oscuro",L
509,Chaqueta Cuello Alto para Hombre 23594,245925.0,-25.0,HOMBRE,"Ropa, Chaquetas","Negro, Ganache",L
510,Chaleco con Cremallera para Hombre 23609,170175.0,-25.0,HOMBRE,"Ropa, Chalecos, Chalecos Casuales","Navy, Vinotinto",L
511,Camisa Unicolor Manga Larga para Hombre 26294,158900.0,0.0,HOMBRE,"Camisas, Camisas Casuales, Ropa",Azul Malibú,L
512,Camisa Manga Larga Estampada para Hombre 04968,62450.0,-50.0,HOMBRE,"Camisas, Camisas Casuales, Ropa",Beige,L
513,Chaqueta Acolchada Unicolor para Hombre 11923,144900.0,0.0,HOMBRE,"Ropa, Chaquetas","Gris Oscuro, Negro, Navy, Verde Pino",L
514,Chaqueta Acolchada Unicolor para Hombre 11923,144900.0,0.0,HOMBRE,"Ropa, Chaquetas","Gris Oscuro, Negro, Navy, Verde Pino",L
515,Pantalón Unicolor Slim Fit para Hombre 12484,99900.0,0.0,HOMBRE,"Pantalones, Ropa, Pantalones Casuales",Verde Oscuro,38
516,Bermuda Unicolor Slim Fit para Hombre 35952,98515.0,-15.0,HOMBRE,"Ropa, Bermudas",Ámbar,40
517,Camiseta Unicolor para Hombre 03001,85000.0,-15.0,HOMBRE,"Ropa, Camisetas",Fucsia,L
518,Zapato Formal en Cuero para Hombre 35426,271900.0,0.0,HOMBRE,"Zapatos Formales, Zapatos","Canela, Negro",42
519,Camisa Casual Slim Fit con Textura para Hombre 09611,69900.0,0.0,HOMBRE,"Camisas, Camisas Casuales, Ropa",Índigo,L
520,Pantalón Tipo Jogger Unicolor para Hombre 08481,119900.0,0.0,HOMBRE,"Pantalones, Ropa, Joggers",Abeto,L
521,Pantaloneta de Baño Estampada para Hombre 02648,102000.0,-40.0,HOMBRE,"Ropa, Pantalonetas",Orquídea,L
522,Buzo Textura de Borreguito Unicolor para Hombre 05093,84950.0,-50.0,HOMBRE,"Ropa, Buzos",Beige,L
523,Camisa Casual Estampada Manga Corta para Hombre 11500,59900.0,0.0,HOMBRE,"Camisas, Camisas Casuales, Ropa",Rosado,L
524,Pantaloneta de Baño Estampada para Hombre 02585,144500.0,-15.0,HOMBRE,"Ropa, Pantalonetas",Morado,L
525,Camisa Casual Rayas Manga Corta para Hombre 12059,59900.0,0.0,HOMBRE,"Camisas, Camisas Casuales, Ropa",Azul Malibú,L
526,Bermuda 5 Bolsillos para Hombre 11290,63665.0,-15.0,HOMBRE,"Ropa, Bermudas",Vinotinto,42
527,Pantalón Unicolor Slim Fit para Hombre 10928,74925.0,-25.0,HOMBRE,"Pantalones, Ropa, Pantalones Casuales","Negro, Verde Oscuro, Navy, Gris Oscuro, Ganache",38
528,Camisa Pana Manga Larga para Hombre 34424,139900.0,0.0,HOMBRE,"Camisas, Camisas Casuales, Ropa",Arena,L
529,Polo Unicolor Regular Fit para Hombre 33516,65940.0,-40.0,HOMBRE,"Polos, Ropa","Negro, Arena",L
530,Camisa Business Estampada para Hombre 11464,69900.0,0.0,HOMBRE,"Camisas, Camisas Business, Ropa",Navy,L
531,Camisa Business Cuadros para Hombre 12203,59900.0,0.0,HOMBRE,"Camisas, Camisas Business, Ropa",Gris Grafito,L
532,Pantalón Unicolor Súper Slim Fit para Hombre 34146,132900.0,0.0,HOMBRE,"Pantalones, Ropa, Pantalones Casuales",Azul Prusia,38
533,Bota Formal Chelsea Suela Bicolor 23977,175435.0,-35.0,HOMBRE,"Zapatos, Botas","Negro, Chocolate",42
534,Camiseta para Hombre en Mezclas Poliéster 02508,60000.0,-40.0,HOMBRE,"Ropa, Camisetas",Rosado,L
535,Pantalón Unicolor Súper Slim Fit para Hombre 35821,109900.0,0.0,HOMBRE,"Pantalones, Ropa, Pantalones Casuales",Azul,36
536,Camisa Casual Slim Fit a Rayas para Hombre 11308,69900.0,0.0,HOMBRE,"Camisas, Camisas Casuales, Ropa",Azul Malibú,L
537,Suéter Liso Cerrado Regular Fit 94859,114900.0,0.0,HOMBRE,"Ropa, Suéteres y Cardigans","Gris Oscuro, Negro, Azul Prusia",L
538,Mocasín Casual en Cuero para Hombre 33311,116450.0,-50.0,HOMBRE,"Mocasines, Zapatos","Café, Azul Prusia",42
539,Pantalón Formal Regular Fit para Hombre 35896,109900.0,0.0,HOMBRE,"Pantalones, Pantalones Formales, Ropa",Navy,42
540,Camisa de Cuadros Manga Larga para Hombre 05128,124900.0,0.0,HOMBRE,"Camisas, Camisas Casuales, Ropa",Azul Prusia,L
541,Camiseta para Hombre en Algodón. 02845,60000.0,-40.0,HOMBRE,"Ropa, Camisetas",Blanco,L
542,Bermuda Unicolor Regular Fit para Hombre 04361,98515.0,-15.0,HOMBRE,"Ropa, Bermudas","Verde Manzana, Oro, Khaki",42
543,Mocasín Formal con Brogue Lateral 23973,227900.0,0.0,HOMBRE,"Mocasines, Zapatos","Negro, Chocolate",42
544,Camisa Business Textura para Hombre 10542,74900.0,0.0,HOMBRE,"Camisas, Camisas Business, Ropa",Navy,L
545,Pack x 3 Camisillas Antibacterial para Hombre 11999,138900.0,0.0,HOMBRE,"Ropa, Ropa Interior, Camisillas",Blanco,L
546,Bermuda Mezclas Algodón para Hombre 02816,204000.0,-15.0,HOMBRE,"Ropa, Bermudas",Esmeralda,42
547,Pantalón Unicolor Super Slim Fit para Hombre 35822,109900.0,0.0,HOMBRE,"Pantalones, Ropa, Pantalones Casuales",Hueso,40
548,Camisa Casual Rayas Slim Fit para Hombre 11250,69900.0,0.0,HOMBRE,"Camisas, Camisas Casuales, Ropa",Rosa,L
550,Set de Pijama Tejido Plano para Hombre 33584,108675.0,-25.0,HOMBRE,"Ropa, Pijamas",Cereza,L
551,Set de Pijama Manga Larga Pantalón Largo Tejido de Punto 34717,89925.0,-25.0,HOMBRE,"Ropa, Pijamas",Gris Plata,L
552,Traje Diseño Cuadros Silueta Slim Fit para Hombre 32461,474675.0,-25.0,HOMBRE,"Ropa, Trajes",Azul Marino,40
553,Pantalón Textura Regular Fit para Hombre 37533,119900.0,0.0,HOMBRE,"Pantalones, Ropa, Pantalones Casuales",Café Oscuro,42
554,Pantalón Unicolor Slim Fit para Hombre 35817,169900.0,0.0,HOMBRE,"Pantalones, Ropa, Pantalones Casuales",Gris Ceniza,40
555,Camisa Lino Manga Corta para Hombre 38028,149900.0,0.0,HOMBRE,"Camisas, Ropa, Camisas Lino",Malva,L
556,Camisa Casual de Textura para Hombre 09619,69900.0,0.0,HOMBRE,"Camisas, Camisas Casuales, Ropa",Gris Plata,L
557,Polo Unicolor Slim Fit para Hombre 36650,50915.0,-15.0,HOMBRE,"Polos, Ropa","Escarlata, Amarillo, Navy, Blanco",L
558,Traje Textura Regular Fit para Hombre 05071,503035.0,-35.0,HOMBRE,"Ropa, Trajes",Gris Oscuro,42
559,Zapato Cerrado para Hombre 02932,142500.0,-25.0,HOMBRE,"Zapatos Casual, Zapatos",Azul Prusia,40
560,Camisa Casual Textura Manga Larga para Hombre 11516,59900.0,0.0,HOMBRE,"Camisas, Camisas Casuales, Ropa",Negro,L
565,Gaban en Denim Largo con Cinturón para Mujer 05184,229900.0,0.0,MUJER,"Ropa, Chaquetas",Negro,L
566,Camiseta Básica Regular Fit Unicolor para Mujer 05180,38165.0,-15.0,MUJER,"Ropa, Camisetas","Negro, Blanco",L
569,Zuecos para Mujer 32436,101915.0,-15.0,MUJER,"Zapatos, Sandalias",Carmesí,40
574,Jean Tipo Flare con Aberturas para Mujer 05304,154900.0,0.0,MUJER,"Ropa, Jeans",Aguamarina,14
579,Camisa de Hojalillo para Mujer 05258,124900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Negro,L
582,Pantalón Formal Unicolor para Mujer 36310,169900.0,0.0,MUJER,"Pantalones, Ropa",Negro,14
584,Buzo con Cremallera y Capota para Mujer 05250,134900.0,0.0,MUJER,"Ropa, Buzos",Marrón,L
588,Abrigo Largo Unicolor para Mujer 38473,359900.0,0.0,MUJER,"Ropa, Abrigos y Blazers",Navy,S
589,Buzo Estampado con Mangas Bombachas para Mujer 05252,84900.0,0.0,MUJER,"Ropa, Buzos",Hueso,L
591,Bermuda Unicolor para Mujer 38255,97665.0,-15.0,MUJER,"Shorts, Ropa","Azul Claro, Ámbar",14
595,Botas Estilo Chelsea para Mujer 05441,209900.0,0.0,MUJER,"Botas y Botines, Zapatos",Canela,40
599,Chaleco Unicolor para Mujer 38579,169900.0,0.0,MUJER,"Ropa, Chalecos",Blanco,L
601,Cárdigan con Motivo de Sirenas para Mujer 05281,129900.0,0.0,MUJER,"Ropa, Suéteres y Cardigans",Beige,L
605,Chaqueta de Lino para Mujer 34836,259900.0,0.0,MUJER,"Ropa, Chaquetas",Navy,L
607,Chaqueta Formal Unicolor para Mujer 38180,239900.0,0.0,MUJER,"Ropa, Chaquetas",Celeste,L
608,Vestido Estampado Manga Larga para Mujer 05267,104900.0,0.0,MUJER,"Ropa, Vestidos y Enterizos",Multicolor,L
611,Vestido en Malla Unicolor para Mujer 04917,63675.0,-25.0,MUJER,"Ropa, Vestidos y Enterizos",Negro,L
612,Mocasines con Plataforma para Mujer 05444,199900.0,0.0,MUJER,Zapatos,Negro,40
613,Botas Estilo Militar para Mujer 05442,209900.0,0.0,MUJER,"Botas y Botines, Zapatos",Negro,40
614,Chaqueta Estampada para Mujer 05246,184900.0,0.0,MUJER,"Ropa, Chaquetas",Multicolor,L
616,Falda para Mujer en Mezclas Poliéster 02770,100000.0,0.0,MUJER,"Ropa, Faldas",Beige,S
618,Correa en Yute para Mujer 02961,70000.0,0.0,MUJER,"Accesorios, Cinturones y Correas",Verde Manzana,L
621,Cárdigan Tejido para Mujer 36846,129900.0,0.0,MUJER,"Ropa, Suéteres y Cardigans",Arena,L
622,Blusa Unicolor para Mujer 38201,99900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Habano,L
624,Falda Unicolor para Mujer 03070,130000.0,0.0,MUJER,"Ropa, Faldas",Beige,S
625,Collar para Mujer 03181,52500.0,-25.0,MUJER,"Accesorios, Esmaltes y Bisutería, Otros accesorios",Dorado,UNICA
626,Jean Silueta Balloon para Mujer Freedom 05280,74950.0,-50.0,MUJER,"Ropa, Jeans",Negro,14
627,Tenis Cómodos de Inspiración Futurista para Mujer 05438,169900.0,0.0,MUJER,"Tenis, Zapatos",Blanco,37
628,Jean Silueta Skinny para Mujer 38673,119900.0,0.0,MUJER,"Ropa, Jeans",Azul Prusia,14
629,Chaqueta Unicolor para Mujer 38181,229900.0,0.0,MUJER,"Ropa, Chaquetas",Sandía,L
631,Camiseta Unicolor para Mujer 38196,50915.0,-15.0,MUJER,"Ropa, Camisetas",Avellana,L
632,Collar Elegante para Mujer 03169,67500.0,-25.0,MUJER,"Accesorios, Esmaltes y Bisutería, Otros accesorios",Dorado,UNICA
634,Mini Falda en Jean Negro con Lavandería para Mujer 05315,104900.0,0.0,MUJER,"Ropa, Faldas",Negro,14
635,Chaqueta Denim Rosada para Mujer 05422,164900.0,0.0,MUJER,"Ropa, Chaquetas",Lavanda,L
637,Tenis Cómodos con Plataforma Baja para Mujer 05437,159900.0,0.0,MUJER,"Tenis, Zapatos",Blanco,37
638,Tenis Cómodos con Suela Moderna para Mujer 05440,169900.0,0.0,MUJER,"Tenis, Zapatos",Rosa Claro,37
640,Botas Biker para Mujer 05439,219900.0,0.0,MUJER,"Botas y Botines, Zapatos",Negro,40
641,Jean Silueta Flare para Mujer 36822,149900.0,0.0,MUJER,"Ropa, Jeans",Aguamarina,06
642,Blusa Manga Larga para Mujer 38241,129900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Blanco,L
643,"Salida de Baño para Mujer, Mezclas Viscosa. 02777",108000.0,-40.0,MUJER,"Vestidos de Baño, Ropa",Azul Prusia,L
644,Correa en Yute para Mujer 02943,60000.0,0.0,MUJER,"Accesorios, Cinturones y Correas",Arena,L
645,Blusa Escote en V para Mujer 38239,139900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Khaki,S
646,Collar para Mujer 03177,52500.0,-25.0,MUJER,"Accesorios, Esmaltes y Bisutería, Otros accesorios",Dorado,UNICA
647,Aretes en Zamac para Mujer 03174,60000.0,0.0,MUJER,"Accesorios, Esmaltes y Bisutería, Otros accesorios",Plateado,UNICA
648,Vestido Largo de Malla para Mujer 05269,109900.0,0.0,MUJER,"Ropa, Vestidos y Enterizos",Esmeralda,L
649,Camisa Oversize con Textura para Mujer 05194,119900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Arena,L
650,"Enterizo para Mujer, Composición Algodón. 02756",130000.0,0.0,MUJER,"Ropa, Vestidos y Enterizos",Turquesa,S
651,Aretes para Mujer en Material de Zamac 03172,45000.0,-25.0,MUJER,"Accesorios, Esmaltes y Bisutería, Otros accesorios",Dorado,UNICA
652,Camiseta para Mujer Mezclas Poliéster 02964,93500.0,-15.0,MUJER,"Ropa, Camisetas",Azul Prusia,L
654,Camiseta Unicolor Manga Corta para Mujer 36249,63665.0,-15.0,MUJER,"Ropa, Camisetas",Habano,L
655,Camiseta Tejida con Tirantes para Mujer 05260,80665.0,-15.0,MUJER,"Ropa, Camisetas",Multicolor,L
656,Vestido de Baño para Mujer en Poliamida 02774,178500.0,-15.0,MUJER,"Vestidos de Baño, Ropa",Escarlata,L
658,Blusa con Volantes Manga Larga para Mujer 38240,99900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Azul,S
660,Jean Silueta Mom Fit para Mujer 37873,129900.0,0.0,MUJER,"Ropa, Jeans",Aguamarina,14
661,Aretes en Zamac para Mujer 03175,45000.0,-25.0,MUJER,"Accesorios, Esmaltes y Bisutería, Otros accesorios",Dorado,UNICA
663,Vestido para Mujer Mezclas Algodón 02754,150000.0,-25.0,MUJER,"Ropa, Vestidos y Enterizos",Escarlata,S
664,Aretes en Zamac para Mujer 03173,45000.0,-25.0,MUJER,"Accesorios, Esmaltes y Bisutería, Otros accesorios",Dorado,UNICA
665,Kimono para Mujer Composición Viscosa 02753,136500.0,-35.0,MUJER,"Kimono, Ropa",Multicolor,L
666,Camiseta Básica Regular Fit Unicolor para Mujer 05180,38165.0,-15.0,MUJER,"Ropa, Camisetas","Negro, Blanco",L
667,"Camiseta para Mujer, Mezclas Poliéster. 02763",59500.0,-15.0,MUJER,"Ropa, Camisetas",Beige,S
668,Top Tejido Escote Corazón para Mujer 05189,80665.0,-15.0,MUJER,"Ropa, Camisetas",Negro,L
669,Camiseta Escote Asimétrico para Mujer 05365,46665.0,-15.0,MUJER,"Ropa, Camisetas",Beige,L
670,Camiseta Tipo Malla para Mujer 05259,33915.0,-15.0,MUJER,"Ropa, Camisetas",Verde Manzana,L
671,"Camisa para Mujer, Composición Viscosa. 02758",110000.0,0.0,MUJER,"Ropa, Blusas y Camisas",Rosado,S
672,Vestido de Baño para Mujer de Poliamida 02693,126000.0,-40.0,MUJER,"Vestidos de Baño, Ropa",Lavanda,L
673,Vestido de Baño para Mujer de Poliamida 02694,126000.0,-40.0,MUJER,"Vestidos de Baño, Ropa",Negro,L
674,Camiseta en Mesh Unicolor para Mujer 05431,29665.0,-15.0,MUJER,"Ropa, Camisetas",Negro,L
676,Chaleco Elegante para Mujer 35062,229900.0,0.0,MUJER,"Ropa, Chalecos",Gris Plata,L
677,Camiseta con Escote en Espalda para Mujer 05188,33915.0,-15.0,MUJER,"Ropa, Camisetas","Escarlata, Khaki",L
678,Blusa Liviana Efecto Desgaste para Mujer 05193,119900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Negro,L
680,Blusa de Mujer en Mezclas Algodón 02696,65000.0,-35.0,MUJER,"Ropa, Blusas y Camisas",Rosa Claro,L
681,Enterizo Unicolor para Mujer 05139,119900.0,0.0,MUJER,"Ropa, Vestidos y Enterizos",Negro,M/L
684,Blazer Formal Unicolor para Mujer 38182,279900.0,0.0,MUJER,"Ropa, Abrigos y Blazers",Azul Claro,L
686,Pantalón Bota Recta con Abertura para Mujer 04915,78675.0,-25.0,MUJER,"Pantalones, Ropa",Gris Ceniza,L
688,Camisa para Mujer Mezclas Algodón 02767,93500.0,-15.0,MUJER,"Ropa, Camisetas",Escarlata,L
689,Sandalias para Mujer en Cuero 02780,168000.0,-40.0,MUJER,"Zapatos, Sandalias",Tabaco,40
690,Sandalias para Mujer en Cuero 02779,120000.0,-40.0,MUJER,"Zapatos, Sandalias",Azul Prusia,40
691,Falda de Jean para Mujer 38677,119900.0,0.0,MUJER,"Ropa, Faldas",Azul Claro,14
692,Kimono para Mujer Composición Poliéster 02750,195000.0,-25.0,MUJER,"Kimono, Ropa",Azul Malibú,L
693,Camisa para Mujer Mezclas Viscosa 02762,90000.0,-25.0,MUJER,"Ropa, Blusas y Camisas",Escarlata,L
694,Camiseta para Mujer Mezclas Algodón 02764,66000.0,-40.0,MUJER,"Ropa, Camisetas",Rosado,L
695,Sandalias para Mujer Playeras 02709,42500.0,-15.0,MUJER,"Zapatos, Sandalias",Índigo,37-38
696,Pantalón Clásico Skinny para Mujer 05369,139900.0,0.0,MUJER,"Ropa, Jeans",Azul Prusia,14
700,Jean Silueta Flare para Mujer 38664,149900.0,0.0,MUJER,"Ropa, Jeans",Aguamarina,14
701,Camiseta Estampada para Mujer 37623,50915.0,-15.0,MUJER,"Ropa, Camisetas",Blanco,L
703,Camiseta moda con Hombros Caídos para Mujer 05190,42415.0,-15.0,MUJER,"Ropa, Camisetas",Beige,L
704,Chaqueta para Mujer 37315,199900.0,0.0,MUJER,"Ropa, Chaquetas",Azul,L
705,Pantalón Bota Recta para Mujer 36265,159900.0,0.0,MUJER,"Pantalones, Ropa",Habano,14
706,Vestido de Baño Dos Piezas para Mujer 01439,73465.0,-65.0,MUJER,"Vestidos de Baño, Ropa",Fucsia,L
708,Sandalias Plana con Detalle en Capellada para Mujer 35208,101940.0,-40.0,MUJER,"Zapatos, Sandalias",Gris Claro,40
710,Botas en Cuero para Mujer 37201,299900.0,0.0,MUJER,"Botas y Botines, Zapatos",Negro,40
711,Mocasines Unicolor en Cuero para Mujer 37221,229900.0,0.0,MUJER,"Mocasines, Zapatos Planos, Zapatos",Beige,38
712,Blusa Unicolor para Mujer 38238,129900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Aguamarina,L
714,Camiseta de Tirantes para Mujer 05266,99900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Menta,L
715,Camisa de Rayas para Mujer 36700,114900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Lavanda,L
716,Sneakers para Mujer 37226,219900.0,0.0,MUJER,"Tenis, Zapatos",Gris Granito,38
717,Blusa Estampada con Escote en Espalda para Mujer 37122,99900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Multicolor,L
718,Pantalón Unicolor para Mujer 37561,119900.0,0.0,MUJER,"Pantalones, Ropa",Mostaza,14
719,Chaqueta Corta con Bolsillos de Parche para Mujer 36642,179900.0,0.0,MUJER,"Ropa, Chaquetas",Negro,L
720,Botas con Plataforma y Tacon para Mujer 05436,189900.0,0.0,MUJER,"Botas y Botines, Zapatos",Negro,38
721,Salida de Baño con Flecos para Mujer 01303,175000.0,-50.0,MUJER,"Vestidos de Baño, Ropa",Beige,L
722,Vestido para Mujer Composición Algodón 02960,250000.0,0.0,MUJER,"Ropa, Vestidos y Enterizos",Beige,L
723,Top Tirantes Unicolor para Mujer 05063,32940.0,-40.0,MUJER,"Ropa, Camisetas",Fucsia,L
726,Kimono Largo Estampado para Mujer 01402,150000.0,-50.0,MUJER,"Kimono, Ropa",Beige,L
727,Calzado Tacón en Punta para Mujer 35919,199900.0,0.0,MUJER,"Tacones, Zapatos",Celeste,40
729,Chaqueta en Denim Hombro Caído con Detalle de Flecos 04973,77450.0,-50.0,MUJER,"Ropa, Chaquetas",Negro,L
730,Abrigo 4 Botones para Mujer 37289,319900.0,0.0,MUJER,"Ropa, Abrigos y Blazers",Gris Granito,L
731,Blusa con Escote en Espalda para Mujer 34825,58435.0,-35.0,MUJER,"Ropa, Blusas y Camisas",Menta,L
732,Sandalias para Mujer de Color Plateado 02656,132000.0,-40.0,MUJER,"Zapatos, Sandalias",Plateado,38
733,Pantalón para Mujer Composición Poliéster 02581,104000.0,-35.0,MUJER,"Pantalones, Ropa",Verde Manzana,L
734,Blusa de Mujer en Composición de Lino 02572,200000.0,0.0,MUJER,"Ropa, Blusas y Camisas",Rosa Claro,L
735,Jean Wide Leg con Textura Molidos para Mujer 05301,149900.0,0.0,MUJER,"Ropa, Jeans",Azul Prusia,14
736,Camiseta Básica Cuello Redondo para Mujer 02463,21165.0,-15.0,MUJER,"Ropa, Camisetas",Negro,L
737,Camisa Clásica de Mujer 35731,119900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Azul Marino,L
738,Jean Silueta Balloon para Mujer Freedom 05279,74950.0,-50.0,MUJER,"Ropa, Jeans",Azul Prusia,14
739,Sandalias para Mujer de Color Crema 02657,150000.0,-40.0,MUJER,"Zapatos, Sandalias",Beige,40
740,Blusa Unicolor Cuello Nerú para Mujer 36844,99900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Habano,L
741,Camiseta Básica Unicolor para Mujer 39035,59415.0,-15.0,MUJER,"Ropa, Camisetas",Blanco,L
742,Pantalón Bota Recta para Mujer 37547,149900.0,0.0,MUJER,"Pantalones, Ropa",Hueso,14
743,Camisa en Ojalillo para Mujer 37539,139900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Blanco,L
744,Camisa Tejida Sisa para Mujer 36680,119900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Beige,L
745,Correa en Cuero para Mujer 38034,99900.0,0.0,MUJER,"Accesorios, Cinturones y Correas",Hueso,L
746,Botas Tipo Chunky con Cierre para Mujer 05432,199900.0,0.0,MUJER,"Botas y Botines, Zapatos",Negro,40
747,Pantalón Estampado para Mujer 03166,170000.0,0.0,MUJER,"Pantalones, Ropa",Beige,08
748,Chaleco en Denim para Mujer 38676,129900.0,0.0,MUJER,"Ropa, Chalecos",Azul Claro,L
749,Sneakers para Mujer 37225,149900.0,0.0,MUJER,"Tenis, Zapatos",Khaki,40
750,Chaleco en Chambray Unicolor para Mujer 05110,59950.0,-50.0,MUJER,"Ropa, Chalecos",Azul Prusia,L
751,Falda con Abertura para Mujer 34834,77935.0,-35.0,MUJER,"Ropa, Faldas",Beige,06
752,Blusa Unicolor para Mujer 03080,90000.0,0.0,MUJER,"Ropa, Blusas y Camisas",Rosa Amaranto,S
753,Abrigo Largo Unicolor para Mujer 38220,319900.0,0.0,MUJER,"Ropa, Abrigos y Blazers",Gris Ceniza,L
754,Calzado Tacón en Punta para Mujer 35956,199900.0,0.0,MUJER,"Tacones, Zapatos",Khaki,38
755,Camisa a Rayas para Mujer 38474,119900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Blanco,L
756,Camiseta Estampada para Mujer 36254,59415.0,-15.0,MUJER,"Ropa, Camisetas",Blanco,L
757,Blusa Corta para Mujer 02995,110000.0,0.0,MUJER,"Ropa, Blusas y Camisas",Beige,S
758,Camisa Tejida Unicolor para Mujer 36828,119900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Khaki,L
759,Sandalias para Mujer Playeras 02710,30000.0,-40.0,MUJER,"Zapatos, Sandalias",Negro,37-38
760,Camisa Tejida Tipo Polo para Mujer 36290,109900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Marrón,L
761,Camisa de Rayas Manga Larga para Mujer 36699,119900.0,0.0,MUJER,"Ropa, Blusas y Camisas",Rosa Crepé,L
762,Correa en Cuero para Mujer 30258,45435.0,-35.0,MUJER,"Accesorios, Cinturones y Correas",Granate,L
763,Pantalón Estampado para Mujer 37543,129900.0,0.0,MUJER,"Pantalones, Ropa",Multicolor,14
764,Camiseta Estampada para Mujer 35948,59415.0,-15.0,MUJER,"Ropa, Camisetas",Celeste,L
765,Kimono para Mujer Composición Viscosa 02352,156000.0,-35.0,MUJER,"Kimono, Ropa",Multicolor,L
766,Pantalón Unicolor Silueta Recta para Mujer 37095,149900.0,0.0,MUJER,"Pantalones, Ropa",Hueso,06
767,Botas en Cuero Caña Media para Mujer 33412,175435.0,-35.0,MUJER,"Botas y Botines, Zapatos",Chocolate,40
